record_id,datetime,date,time,month,day_of_week,hour,is_weekend,is_rush_hour,festival_season,origin_city,destination_city,origin_region,mode,operator,season,rainfall_mm,temperature_c,humidity_pct,distance_km,passenger_count,incident_type,congestion_level,travel_time_min,delay_min,is_anomaly,origin_lat,origin_lon,dest_lat,dest_lon
1559,2025-05-04 19:00:00,2025-05-04,19:00:00,5,6,19,1,1,NoFestival,Colombo,Kurunegala,Southwest,Private vehicle,Private,Southwest monsoon,23.33,29.7,78.8,83.2,1.0,NoIncident,85.0,219.9,129.9,1,6.9271,79.8612,7.4863,80.3623
3270,2025-08-19 21:00:00,2025-08-19,21:00:00,8,1,21,0,0,NoFestival,Kandy,Trincomalee,Central,Private vehicle,Private,Southwest monsoon,0.0,25.4,75.1,157.8,1.0,NoIncident,31.0,319.8,68.5,1,7.2906,80.6337,8.5874,81.2152
4047,2024-01-31 13:00:00,2024-01-31,13:00:00,1,2,13,0,0,NoFestival,Colombo,Anuradhapura,Southwest,Private vehicle,Private,Northeast monsoon,7.29,27.1,67.9,165.1,2.0,NoIncident,57.0,600.0,348.9,1,6.9271,79.8612,8.3114,80.4037
757,2024-08-31 08:00:00,2024-08-31,08:00:00,8,5,8,1,1,NoFestival,Colombo,Batticaloa,Southwest,Bus,Private,Southwest monsoon,2.16,28.3,69.1,221.0,25.0,NoIncident,74.0,532.9,258.5,1,6.9271,79.8612,7.717,81.7
1011,2025-04-14 15:00:00,2025-04-14,15:00:00,4,0,15,0,0,Sinhala & Tamil New Year,Colombo,Galle,Southwest,Train,Sri Lanka Railways,Inter-monsoon,5.17,30.1,69.6,107.0,74.0,NoIncident,81.0,264.3,140.1,1,6.9271,79.8612,6.032,80.2168
2795,2025-05-26 14:00:00,2025-05-26,14:00:00,5,0,14,0,0,NoFestival,Ratnapura,Galle,Southwest,Motorcycle,Private,Southwest monsoon,0.0,29.4,71.0,77.2,1.0,NoIncident,25.0,90.0,18.1,0,6.7056,80.3847,6.032,80.2168
2906,2024-07-28 12:00:00,2024-07-28,12:00:00,7,6,12,1,0,NoFestival,Colombo,Negombo,Southwest,Bus,Private,Southwest monsoon,9.92,29.5,78.9,31.4,41.0,NoIncident,61.0,102.4,44.4,0,6.9271,79.8612,7.2083,79.8358
1871,2025-09-13 13:00:00,2025-09-13,13:00:00,9,5,13,1,0,NoFestival,Galle,Colombo,Southwest,Private vehicle,Private,Southwest monsoon,0.0,28.7,82.4,107.0,1.0,NoIncident,32.0,213.6,44.7,0,6.032,80.2168,6.9271,79.8612
2230,2024-10-27 00:00:00,2024-10-27,00:00:00,10,6,0,1,0,NoFestival,Anuradhapura,Galle,NorthCentral,Private vehicle,Private,Northeast monsoon,30.42,29.8,71.8,254.3,1.0,NoIncident,,600.0,,1,8.3114,80.4037,6.032,80.2168
1174,2024-01-24 03:00:00,2024-01-24,03:00:00,1,2,3,0,0,NoFestival,Negombo,Jaffna,Southwest,Train,Sri Lanka Railways,Northeast monsoon,0.15,29.2,73.3,273.6,124.0,NoIncident,45.0,365.8,108.3,1,7.2083,79.8358,9.6615,80.0255
1833,2025-12-13 17:00:00,2025-12-13,17:00:00,12,5,17,1,1,NoFestival,Kurunegala,Galle,Northwest,Bus,Private,Northeast monsoon,3.8,29.1,76.3,162.5,24.0,NoIncident,44.0,288.5,88.1,1,7.4863,80.3623,6.032,80.2168
377,2025-09-16 03:00:00,2025-09-16,03:00:00,9,1,3,0,0,NoFestival,Colombo,Trincomalee,Southwest,Bus,SLTB,Southwest monsoon,0.0,29.5,65.3,237.4,41.0,NoIncident,52.0,542.9,186.1,1,6.9271,79.8612,8.5874,81.2152
3854,2025-10-18 16:00:00,2025-10-18,16:00:00,10,5,16,1,0,NoFestival,Colombo,Anuradhapura,Southwest,Train,Sri Lanka Railways,Northeast monsoon,17.07,29.8,80.9,165.1,185.0,NoIncident,64.0,600.0,452.1,1,6.9271,79.8612,8.3114,80.4037
3617,2024-03-12 18:00:00,2024-03-12,18:00:00,3,1,18,0,1,NoFestival,Jaffna,Kurunegala,North,Motorcycle,Private,Inter-monsoon,13.81,30.7,73.3,244.7,1.0,NoIncident,63.0,600.0,248.1,1,9.6615,80.0255,7.4863,80.3623
799,2025-10-22 06:00:00,2025-10-22,06:00:00,10,2,6,0,0,NoFestival,Colombo,Ratnapura,Southwest,Bus,Private,Northeast monsoon,0.0,31.1,66.6,62.8,22.0,NoIncident,68.0,226.6,101.2,1,6.9271,79.8612,6.7056,80.3847
379,2024-07-05 20:00:00,2024-07-05,20:00:00,7,4,20,0,0,NoFestival,Colombo,Ratnapura,Southwest,Bus,SLTB,Southwest monsoon,0.0,31.6,73.5,62.8,21.0,NoIncident,62.0,196.0,83.1,1,6.9271,79.8612,6.7056,80.3847
1159,2025-10-26 17:00:00,2025-10-26,17:00:00,10,6,17,1,1,NoFestival,Kandy,Negombo,Central,Bus,Private,Northeast monsoon,16.32,28.9,77.7,88.5,23.0,NoIncident,70.0,286.1,143.7,1,7.2906,80.6337,7.2083,79.8358
3820,2024-04-29 15:00:00,2024-04-29,15:00:00,4,0,15,0,0,NoFestival,Anuradhapura,Kandy,NorthCentral,Tuk-tuk,Private,Inter-monsoon,7.87,31.9,77.2,116.3,1.0,NoIncident,33.0,322.1,75.1,1,8.3114,80.4037,7.2906,80.6337
2793,2025-10-02 19:00:00,2025-10-02,19:00:00,10,3,19,0,1,NoFestival,Batticaloa,Colombo,East,Train,Sri Lanka Railways,Northeast monsoon,7.05,29.4,68.4,221.0,241.0,NoIncident,48.0,249.0,83.5,1,7.717,81.7,6.9271,79.8612
2241,2025-10-26 12:00:00,2025-10-26,12:00:00,10,6,12,1,0,NoFestival,Kandy,Ratnapura,Central,Bus,SLTB,Northeast monsoon,5.58,26.0,69.2,70.6,28.0,NoIncident,47.0,155.7,48.3,0,7.2906,80.6337,6.7056,80.3847
4036,2024-08-31 11:00:00,2024-08-31,11:00:00,8,5,11,1,0,NoFestival,Negombo,Kandy,Southwest,Private vehicle,Private,Southwest monsoon,12.56,29.0,66.8,88.5,1.0,NoIncident,34.0,130.3,33.0,0,7.2083,79.8358,7.2906,80.6337
2663,2025-06-12 22:00:00,2025-06-12,22:00:00,6,3,22,0,0,NoFestival,Kurunegala,Jaffna,Northwest,Bus,SLTB,Southwest monsoon,6.45,27.7,72.9,244.7,29.0,NoIncident,39.0,420.5,111.2,1,7.4863,80.3623,9.6615,80.0255
4013,2025-10-01 23:00:00,2025-10-01,23:00:00,10,2,23,0,0,NoFestival,Batticaloa,Ratnapura,East,Private vehicle,Private,Northeast monsoon,14.06,31.2,67.3,183.6,2.0,NoIncident,25.0,379.4,79.5,1,7.717,81.7,6.7056,80.3847
2958,2025-02-27 03:00:00,2025-02-27,03:00:00,2,3,3,0,0,NoFestival,Galle,Jaffna,Southwest,Bus,SLTB,Inter-monsoon,0.0,27.5,66.7,404.1,36.0,NoIncident,42.0,600.0,-5.0,0,6.032,80.2168,9.6615,80.0255
3928,2024-03-11 12:00:00,2024-03-11,12:00:00,3,0,12,0,0,NoFestival,Colombo,Jaffna,Southwest,Bus,SLTB,Inter-monsoon,14.89,29.1,79.4,304.6,35.0,NoIncident,79.0,600.0,121.3,1,6.9271,79.8612,9.6615,80.0255
1039,2024-07-02 06:00:00,2024-07-02,06:00:00,7,1,6,0,0,NoFestival,Trincomalee,Colombo,East,Train,Sri Lanka Railways,Southwest monsoon,4.4,30.8,73.2,237.4,155.0,NoIncident,26.0,303.4,56.5,0,8.5874,81.2152,6.9271,79.8612
3260,2024-01-24 02:00:00,2024-01-24,02:00:00,1,2,2,0,0,NoFestival,Jaffna,Colombo,North,Bus,SLTB,Northeast monsoon,36.4,27.6,74.9,304.6,23.0,NoIncident,49.0,600.0,197.5,1,9.6615,80.0255,6.9271,79.8612
1345,2024-09-30 17:00:00,2024-09-30,17:00:00,9,0,17,0,1,NoFestival,Batticaloa,Galle,East,Private vehicle,Private,Southwest monsoon,8.4,29.0,68.5,248.8,2.0,NoIncident,43.0,562.3,168.0,1,7.717,81.7,6.032,80.2168
2506,2024-04-24 18:00:00,2024-04-24,18:00:00,4,2,18,0,1,NoFestival,Trincomalee,Kurunegala,East,Private vehicle,Private,Inter-monsoon,0.0,31.7,70.6,154.3,1.0,NoIncident,45.0,393.8,114.8,1,8.5874,81.2152,7.4863,80.3623
1722,2024-12-30 00:00:00,2024-12-30,00:00:00,12,0,0,0,0,Christmas/New Year,Trincomalee,Colombo,East,Bus,Private,Northeast monsoon,20.43,28.3,73.4,237.4,51.0,NoIncident,32.0,464.8,128.8,1,8.5874,81.2152,6.9271,79.8612
4664,2024-06-23 07:00:00,2024-06-23,07:00:00,6,6,7,1,1,NoFestival,Kandy,Ratnapura,Central,Motorcycle,Private,Southwest monsoon,0.0,28.3,69.9,70.6,2.0,NoIncident,63.0,146.9,56.6,0,7.2906,80.6337,6.7056,80.3847
176,2025-11-20 19:00:00,2025-11-20,19:00:00,11,3,19,0,1,NoFestival,Anuradhapura ,Kandy,NorthCentral,Tuk-tuk,Private,Northeast monsoon,29.2,31.7,70.5,116.3,3.0,NoIncident,81.0,600.0,325.2,1,8.3114,80.4037,7.2906,80.6337
4894,2024-12-26 10:00:00,2024-12-26,10:00:00,12,3,10,0,0,Christmas/New Year,Batticaloa,Ratnapura,East,Bus,Private,Northeast monsoon,3.16,27.6,68.9,183.6,40.0,NoIncident,50.0,459.9,156.1,1,7.717,81.7,6.7056,80.3847
1910,2025-07-20 19:00:00,2025-07-20,19:00:00,7,6,19,1,1,NoFestival,Kandy,Trincomalee,Central,Train,Sri Lanka Railways,Southwest monsoon,10.13,25.9,71.9,157.8,241.0,NoIncident,59.0,288.1,120.3,1,7.2906,80.6337,8.5874,81.2152
46,2025-01-18 22:00:00,2025-01-18,22:00:00,1,5,22,1,0,NoFestival,Ratnapura,Jaffna,Southwest,Private vehicle,Private,Northeast monsoon,5.1,28.1,72.6,331.0,1.0,NoIncident,31.0,600.0,124.6,1,6.7056,80.3847,9.6615,80.0255
3410,2024-08-30 11:00:00,2024-08-30,11:00:00,8,4,11,0,0,NoFestival,Kandy,Ratnapura,Central,Bus,Private,Southwest monsoon,0.0,26.7,69.9,70.6,45.0,NoIncident,24.0,173.5,29.7,0,7.2906,80.6337,6.7056,80.3847
4675,2025-01-26 04:00:00,2025-01-26,04:00:00,1,6,4,1,0,NoFestival,Batticaloa,Colombo,East,Train,Sri Lanka Railways,Northeast monsoon,0.0,29.8,70.0,221.0,176.0,NoIncident,27.0,298.8,53.8,0,7.717,81.7,6.9271,79.8612
1076,2025-09-25 23:00:00,2025-09-25,23:00:00,9,3,23,0,0,NoFestival,Kandy,Anuradhapura,Central,Bus,Private,Southwest monsoon,30.47,23.4,82.5,116.3,59.0,NoIncident,70.0,435.7,230.1,1,7.2906,80.6337,8.3114,80.4037
2830,2024-01-05 22:00:00,2024-01-05,22:00:00,1,4,22,0,0,NoFestival,Kandy,Negombo,Central,Motorcycle,Private,Northeast monsoon,0.0,25.9,76.1,88.5,1.0,NoIncident,45.0,156.9,44.7,0,7.2906,80.6337,7.2083,79.8358
1505,2024-11-13 23:00:00,2024-11-13,23:00:00,11,2,23,0,0,NoFestival,Kurunegala,Anuradhapura,Northwest,Bus,Private,Northeast monsoon,1.68,30.6,67.9,91.9,54.0,NoIncident,33.0,219.6,53.4,0,7.4863,80.3623,8.3114,80.4037
2310,2024-05-19 03:00:00,2024-05-19,03:00:00,5,6,3,1,0,Vesak season,Galle,Colombo,Southwest,Bus,SLTB,Southwest monsoon,0.0,31.5,75.3,107.0,42.0,NoIncident,36.0,183.2,47.1,0,6.032,80.2168,6.9271,79.8612
1437,2024-07-31 08:00:00,2024-07-31,08:00:00,7,2,8,0,1,NoFestival,Colombo,Kurunegala,Southwest,Train,Sri Lanka Railways,Southwest monsoon,15.72,28.9,76.4,83.2,96.0,NoIncident,96.0,208.8,137.6,1,6.9271,79.8612,7.4863,80.3623
2419,2024-07-17 11:00:00,2024-07-17,11:00:00,7,2,11,0,0,NoFestival,Kandy,Batticaloa,Central,Bus,Private,Southwest monsoon,31.01,26.7,78.3,126.8,48.0,NoIncident,41.0,254.3,94.4,1,7.2906,80.6337,7.717,81.7
3987,2024-12-08 22:00:00,2024-12-08,22:00:00,12,6,22,1,0,NoFestival,Colombo,Batticaloa,Southwest,Tuk-tuk,Private,Northeast monsoon,0.0,28.5,67.6,221.0,2.0,NoIncident,60.0,600.0,38.9,0,6.9271,79.8612,7.717,81.7
3099,2024-02-16 00:00:00,2024-02-16,00:00:00,2,4,0,0,0,NoFestival,Batticaloa,Negombo,East,Bus,SLTB,Inter-monsoon,0.0,28.1,72.2,213.2,28.0,NoIncident,36.0,328.7,75.1,1,7.717,81.7,7.2083,79.8358
4589,2024-09-14 11:00:00,2024-09-14,11:00:00,9,5,11,1,0,NoFestival,Kandy,Ratnapura,Central,Bus,Private,Southwest monsoon,15.93,24.5,70.5,70.6,48.0,Roadwork,53.0,290.6,137.6,1,7.2906,80.6337,6.7056,80.3847
284,2024-10-24 13:00:00,2024-10-24,13:00:00,10,3,13,0,0,NoFestival,Ratnapura,Negombo,Southwest,Bus,SLTB,Northeast monsoon,7.97,27.6,62.1,82.4,45.0,NoIncident,41.0,173.2,48.6,0,6.7056,80.3847,7.2083,79.8358
4919,2025-01-19 07:00:00,2025-01-19,07:00:00,1,6,7,1,1,NoFestival,Negombo,Jaffna,Southwest,Train,Sri Lanka Railways,Northeast monsoon,2.22,28.2,72.4,273.6,203.0,Accident,79.0,600.0,375.0,1,7.2083,79.8358,9.6615,80.0255
843,2024-07-22 13:00:00,2024-07-22,13:00:00,7,0,13,0,0,NoFestival,Batticaloa,Galle,East,Train,Sri Lanka Railways,Southwest monsoon,0.0,28.9,68.6,248.8,102.0,NoIncident,33.0,349.6,77.4,1,7.717,81.7,6.032,80.2168
1514,2024-02-04 20:00:00,2024-02-04,20:00:00,2,6,20,1,0,NoFestival,Kandy,Anuradhapura,Central,Private vehicle,Private,Inter-monsoon,6.64,25.9,76.4,116.3,1.0,NoIncident,34.0,140.6,32.8,0,7.2906,80.6337,8.3114,80.4037
1169,2025-07-24 18:00:00,2025-07-24,18:00:00,7,3,18,0,1,NoFestival,Galle,Colombo,Southwest,Tuk-tuk,Private,Southwest monsoon,,29.7,73.7,107.0,2.0,NoIncident,60.0,328.4,126.8,1,6.032,80.2168,6.9271,79.8612
1593,2025-08-27 16:00:00,2025-08-27,16:00:00,8,2,16,0,0,NoFestival,Colombo,Negombo,Southwest,Private vehicle,Private,Southwest monsoon,31.53,27.6,76.8,31.4,2.0,NoIncident,64.0,81.0,39.5,0,6.9271,79.8612,7.2083,79.8358
3461,2024-05-31 06:00:00,2024-05-31,06:00:00,5,4,6,0,0,NoFestival,Colombo,Jaffna,Southwest,Tuk-tuk,Private,Southwest monsoon,22.92,29.6,,304.6,2.0,NoIncident,80.0,600.0,6.5,0,6.9271,79.8612,9.6615,80.0255
3166,2024-01-25 13:00:00,2024-01-25,13:00:00,1,3,13,0,0,NoFestival,Kandy,Trincomalee,Central,Motorcycle,Private,Northeast monsoon,5.34,23.8,,157.8,1.0,NoIncident,47.0,425.6,133.1,1,7.2906,80.6337,8.5874,81.2152
2285,2025-07-31 08:00:00,2025-07-31,08:00:00,7,3,8,0,1,NoFestival,Colombo,Negombo,Southwest,Motorcycle,Private,Southwest monsoon,39.44,31.1,82.3,31.4,1.0,NoIncident,97.0,95.5,65.8,1,6.9271,79.8612,7.2083,79.8358
3576,2025-06-13 15:00:00,2025-06-13,15:00:00,6,4,15,0,0,NoFestival,Colombo,Anuradhapura,Southwest,Bus,SLTB,Southwest monsoon,8.88,30.1,69.7,165.1,22.0,NoIncident,67.0,600.0,246.2,1,6.9271,79.8612,8.3114,80.4037
4871,2024-07-09 12:00:00,2024-07-09,12:00:00,7,1,12,0,0,NoFestival,Anuradhapura,Colombo,NorthCentral,Train,Sri Lanka Railways,Southwest monsoon,5.56,26.7,73.3,165.1,,NoIncident,56.0,226.3,81.7,1,8.3114,80.4037,6.9271,79.8612
2306,2025-11-19 09:00:00,2025-11-19,09:00:00,11,2,9,0,1,NoFestival,Batticaloa,Colombo,East,Train,Sri Lanka Railways,Northeast monsoon,21.49,31.0,64.5,221.0,267.0,Roadwork,66.0,383.2,216.5,1,7.717,81.7,6.9271,79.8612
953,2025-01-07 00:00:00,2025-01-07,00:00:00,1,1,0,0,0,NoFestival,Colombo,Jaffna,Southwest,Bus,Private,Northeast monsoon,0.0,28.8,77.0,304.6,51.0,NoIncident,62.0,600.0,118.3,1,6.9271,79.8612,9.6615,80.0255
4943,2025-02-24 14:00:00,2025-02-24,14:00:00,2,0,14,0,0,NoFestival,Anuradhapura,Trincomalee,NorthCentral,Bus,Private,Inter-monsoon,4.76,29.4,69.9,94.4,52.0,NoIncident,45.0,240.0,72.2,1,8.3114,80.4037,8.5874,81.2152
3054,2025-11-14 00:00:00,2025-11-14,00:00:00,11,4,0,0,0,NoFestival,Negombo,Ratnapura,Southwest,Private vehicle,Private,Northeast monsoon,4.74,30.3,73.7,82.4,1.0,NoIncident,50.0,191.5,64.0,1,7.2083,79.8358,6.7056,80.3847
4560,2024-06-05 04:00:00,2024-06-05,04:00:00,6,2,4,0,0,NoFestival,Jaffna,Negombo,North,Train,Sri Lanka Railways,Southwest monsoon,8.27,30.8,74.3,273.6,212.0,NoIncident,43.0,364.7,106.1,1,9.6615,80.0255,7.2083,79.8358
2686,2024-11-23 21:00:00,2024-11-23,21:00:00,11,5,21,1,0,NoFestival,Galle,Colombo,Southwest,Bus,SLTB,Northeast monsoon,,28.7,69.1,107.0,53.0,NoIncident,45.0,215.7,63.0,1,6.032,80.2168,6.9271,79.8612
1490,2025-02-06 06:00:00,2025-02-06,06:00:00,2,3,6,0,0,NoFestival,Trincomalee,Ratnapura,East,Train,Sri Lanka Railways,Inter-monsoon,10.87,28.4,73.9,228.4,208.0,NoIncident,36.0,309.5,87.1,1,8.5874,81.2152,6.7056,80.3847
928,2024-01-27 20:00:00,2024-01-27,20:00:00,1,5,20,1,0,NoFestival,Kurunegala,Jaffna,Northwest,Tuk-tuk,Private,Northeast monsoon,0.73,29.3,77.2,244.7,1.0,NoIncident,15.0,518.5,49.7,0,7.4863,80.3623,9.6615,80.0255
1210,2025-10-31 03:00:00,2025-10-31,03:00:00,10,4,3,0,0,NoFestival,Negombo,Ratnapura,Southwest,Private vehicle,Private,Northeast monsoon,0.0,30.9,81.0,82.4,1.0,NoIncident,48.0,183.2,54.1,0,7.2083,79.8358,6.7056,80.3847
3974,2024-04-18 13:00:00,2024-04-18,13:00:00,4,3,13,0,0,Sinhala & Tamil New Year,Kandy,Negombo,Central,Motorcycle,Private,Inter-monsoon,14.34,28.4,,88.5,1.0,NoIncident,63.0,165.2,69.6,1,7.2906,80.6337,7.2083,79.8358
3546,2024-05-17 04:00:00,2024-05-17,04:00:00,5,4,4,0,0,Vesak season,Negombo,Colombo,Southwest,Tuk-tuk,Private,Southwest monsoon,0.0,28.1,66.2,31.4,3.0,NoIncident,57.0,85.3,30.5,0,7.2083,79.8358,6.9271,79.8612
4362,2024-11-06 04:00:00,2024-11-06,04:00:00,11,2,4,0,0,NoFestival,Colombo,Kurunegala,Southwest,Bus,SLTB,Northeast monsoon,0.0,28.0,67.8,83.2,24.0,NoIncident,57.0,218.9,77.9,1,6.9271,79.8612,7.4863,80.3623
1922,2025-04-03 08:00:00,2025-04-03,08:00:00,4,3,8,0,1,NoFestival,Jaffna,Colombo,North,Train,Sri Lanka Railways,Inter-monsoon,7.0,31.0,59.2,304.6,111.0,Accident,60.0,600.0,321.3,1,9.6615,80.0255,6.9271,79.8612
352,2024-11-11 19:00:00,2024-11-11,19:00:00,11,0,19,0,1,NoFestival,Trincomalee,Kandy,East,Bus,SLTB,Northeast monsoon,0.0,28.8,66.2,157.8,54.0,NoIncident,50.0,350.6,111.3,1,8.5874,81.2152,7.2906,80.6337
4899,2024-02-06 14:00:00,2024-02-06,14:00:00,2,1,14,0,0,NoFestival,Colombo,Kurunegala,Southwest,Bus,Private,Inter-monsoon,0.0,28.2,76.0,83.2,32.0,NoIncident,81.0,222.0,113.6,1,6.9271,79.8612,7.4863,80.3623
3394,2024-12-18 23:00:00,2024-12-18,23:00:00,12,2,23,0,0,NoFestival,Negombo,Galle,Southwest,Private vehicle,Private,Northeast monsoon,,28.4,74.1,137.4,1.0,NoIncident,43.0,271.2,78.9,1,7.2083,79.8358,6.032,80.2168
2722,2025-10-13 09:00:00,2025-10-13,09:00:00,10,0,9,0,1,NoFestival,Ratnapura,Galle,Southwest,Tuk-tuk,Private,Northeast monsoon,0.0,27.1,73.7,77.2,3.0,NoIncident,57.0,269.1,96.2,1,6.7056,80.3847,6.032,80.2168
4982,2024-06-15 21:00:00,2024-06-15,21:00:00,6,5,21,1,0,NoFestival,Kandy,Batticaloa,Central,Private vehicle,Private,Southwest monsoon,43.6,25.5,76.3,126.8,1.0,NoIncident,,282.9,128.5,1,7.2906,80.6337,7.717,81.7
719,2025-06-29 23:00:00,2025-06-29,23:00:00,6,6,23,1,0,NoFestival,Jaffna,Kurunegala,North,Train,Sri Lanka Railways,Southwest monsoon,0.0,28.5,70.1,244.7,211.0,NoIncident,12.0,238.3,16.8,0,9.6615,80.0255,7.4863,80.3623
2703,2024-05-10 19:00:00,2024-05-10,19:00:00,5,4,19,0,1,Vesak season,Kandy,Colombo,Central,Motorcycle,Private,Southwest monsoon,0.0,26.9,61.1,94.3,2.0,NoIncident,75.0,191.2,93.6,1,7.2906,80.6337,6.9271,79.8612
2723,2025-04-06 21:00:00,2025-04-06,21:00:00,4,6,21,1,0,NoFestival,Colombo,Trincomalee,Southwest,Bus,SLTB,Inter-monsoon,0.0,31.3,67.8,237.4,47.0,NoIncident,56.0,600.0,-5.0,0,6.9271,79.8612,8.5874,81.2152
4562,2025-08-03 14:00:00,2025-08-03,14:00:00,8,6,14,1,0,NoFestival,Colombo,Kurunegala,Southwest,Train,Sri Lanka Railways,Southwest monsoon,13.99,30.1,67.6,83.2,298.0,NoIncident,67.0,162.7,76.0,1,6.9271,79.8612,7.4863,80.3623
309,2024-03-19 11:00:00,2024-03-19,11:00:00,3,1,11,0,0,NoFestival,Ratnapura,Batticaloa,Southwest,Private vehicle,Private,Inter-monsoon,18.31,30.3,69.4,183.6,3.0,NoIncident,37.0,600.0,379.7,1,6.7056,80.3847,7.717,81.7
1676,2025-04-29 22:00:00,2025-04-29,22:00:00,4,1,22,0,0,NoFestival,Negombo,Jaffna,Southwest,Train,Sri Lanka Railways,Inter-monsoon,9.49,29.6,74.0,273.6,175.0,NoIncident,54.0,390.4,145.4,1,7.2083,79.8358,9.6615,80.0255
834,2024-04-09 09:00:00,2024-04-09,09:00:00,4,1,9,0,1,NoFestival,Colombo,Ratnapura,Southwest,Private vehicle,Private,Inter-monsoon,33.67,32.5,73.6,62.8,3.0,NoIncident,95.0,241.7,163.6,1,6.9271,79.8612,6.7056,80.3847
367,2024-11-26 01:00:00,2024-11-26,01:00:00,11,1,1,0,0,NoFestival,Colombo,Jaffna,Southwest,Tuk-tuk,Private,Northeast monsoon,6.96,28.3,61.3,304.6,1.0,NoIncident,51.0,600.0,-5.0,0,6.9271,79.8612,9.6615,80.0255
4507,2024-10-12 00:00:00,2024-10-12,00:00:00,10,5,0,1,0,NoFestival,Trincomalee,Kandy,East,Train,Sri Lanka Railways,Northeast monsoon,,29.6,71.3,157.8,217.0,NoIncident,24.0,163.4,26.0,0,8.5874,81.2152,7.2906,80.6337
2079,2025-10-11 18:00:00,2025-10-11,18:00:00,10,5,18,1,1,NoFestival,Colombo,Negombo,Southwest,Train,Sri Lanka Railways,Northeast monsoon,1.68,29.2,74.8,31.4,163.0,NoIncident,73.0,65.4,32.5,0,6.9271,79.8612,7.2083,79.8358
4039,2024-10-15 06:00:00,2024-10-15,06:00:00,10,1,6,0,0,NoFestival,Kurunegala,Kandy,Northwest,Bus,Private,Northeast monsoon,8.36,28.6,72.8,37.0,43.0,NoIncident,42.0,121.1,33.0,0,7.4863,80.3623,7.2906,80.6337
4847,2025-12-05 03:00:00,2025-12-05,03:00:00,12,4,3,0,0,NoFestival,Colombo,Trincomalee,Southwest,Bus,Private,Northeast monsoon,5.53,28.4,71.3,237.4,59.0,NoIncident,77.0,600.0,188.6,1,6.9271,79.8612,8.5874,81.2152
4480,2025-05-03 07:00:00,2025-05-03,07:00:00,5,5,7,1,1,NoFestival,Batticaloa,Anuradhapura,East,Motorcycle,Private,Southwest monsoon,0.0,30.1,68.2,157.3,1.0,NoIncident,38.0,244.5,56.7,0,7.717,81.7,8.3114,80.4037
1747,2024-06-02 08:00:00,2024-06-02,08:00:00,6,6,8,1,1,NoFestival,Kurunegala,Jaffna,Northwest,Bus,Private,Southwest monsoon,0.44,29.2,65.6,244.7,52.0,NoIncident,47.0,600.0,128.7,1,7.4863,80.3623,9.6615,80.0255
20,2024-03-06 20:00:00,2024-03-06,20:00:00,3,2,20,0,0,NoFestival,Kurunegala,Galle,Northwest,Bus,Private,Inter-monsoon,0.0,31.9,73.7,162.5,12.0,NoIncident,36.0,332.0,71.9,1,7.4863,80.3623,6.032,80.2168
1323,2025-11-04 07:00:00,2025-11-04,07:00:00,11,1,7,0,1,NoFestival,Negombo,Galle,Southwest,Bus,Private,Northeast monsoon,8.35,27.5,73.0,137.4,42.0,NoIncident,69.0,367.7,169.2,1,7.2083,79.8358,6.032,80.2168
3568,2024-02-28 20:00:00,2024-02-28,20:00:00,2,2,20,0,0,NoFestival,Ratnapura,Negombo,Southwest,Tuk-tuk,Private,Inter-monsoon,0.0,27.5,65.2,82.4,3.0,NoIncident,48.0,237.3,71.9,1,6.7056,80.3847,7.2083,79.8358
2522,2024-05-30 15:00:00,2024-05-30,15:00:00,5,3,15,0,0,NoFestival,Anuradhapura,Galle,NorthCentral,Bus,Private,Southwest monsoon,11.15,30.0,70.6,254.3,35.0,NoIncident,33.0,600.0,116.3,1,8.3114,80.4037,6.032,80.2168
219,2025-05-29 00:00:00,2025-05-29,00:00:00,5,3,0,0,0,NoFestival,Negombo,Colombo,Southwest,Bus,SLTB,Southwest monsoon,79.15,28.5,93.3,31.4,31.0,NoIncident,74.0,150.7,97.7,1,7.2083,79.8358,6.9271,79.8612
1488,2025-08-10 23:00:00,2025-08-10,23:00:00,8,6,23,1,0,NoFestival,Batticaloa,Kurunegala,East,Motorcycle,Private,Southwest monsoon,,30.6,73.6,149.7,1.0,NoIncident,29.0,190.7,39.1,0,7.717,81.7,7.4863,80.3623
439,2025-09-16 12:00:00,2025-09-16,12:00:00,9,1,12,0,0,NoFestival,Kurunegala,Trincomalee,Northwest,Private vehicle,Private,Southwest monsoon,0.0,30.8,67.4,154.3,1.0,NoIncident,30.0,459.6,93.0,1,7.4863,80.3623,8.5874,81.2152
4175,2024-12-09 17:00:00,2024-12-09,17:00:00,12,0,17,0,1,NoFestival,Anuradhapura,Kurunegala,NorthCentral,Bus,Private,Northeast monsoon,0.0,26.7,75.6,91.9,29.0,NoIncident,60.0,247.5,99.9,1,8.3114,80.4037,7.4863,80.3623
2751,2024-01-08 17:00:00,2024-01-08,17:00:00,1,0,17,0,1,NoFestival,Ratnapura,Colombo,Southwest,Train,Sri Lanka Railways,Northeast monsoon,13.51,28.0,79.4,62.8,194.0,NoIncident,70.0,108.1,51.7,0,6.7056,80.3847,6.9271,79.8612
3289,2024-03-14 01:00:00,2024-03-14,01:00:00,3,3,1,0,0,NoFestival,Kurunegala,Anuradhapura,Northwest,Private vehicle,Private,Inter-monsoon,1.99,29.2,74.8,91.9,1.0,NoIncident,33.0,133.6,31.4,0,7.4863,80.3623,8.3114,80.4037
